"","CITY_DEST_NAME","STATE_DEST_CD"
"24082","freemont","IN"
"24083","Sumerville","MA"
"24084","Reading","NY"
"24085","COLUMBIA COUNTY","WI"
"24086","Waterbay","CT"
"24087","HAWAII","IT"
"24088","Time Square","NY"
"24089","new jersey city","NJ"
"24090","Payton ","OH"
"24091","Wickenberg","AZ"
"24092","MALAVE","FL"
"24093","BROWNS","TX"
"24094","annapolis ","MD"
"24095","Otis","KS"
"24096","Baltomore ","MD"
"24097","Denver Township","MI"
"24098","PINE KNOB","MI"
"24099","wolfsboro","NH"
"24100","CTENEXA","IL"
"24101","FORT LAUDERALE ","FL"
"24102","Freehold","NY"
"24103","LITTLE SUAMICO","WI"
"24104","Brooklyn ","NM"
"24105","Rialdo","CA"
"24106","Linwood ","NJ"
"24107","Washington Ville","NY"
"24108","Edine","MN"
"24109","berlington","VT"
"24110","GURABO / 00778","PR"
"24111","KADY","TX"
"24112","West Warwick ","RI"
"24113","Denver ","NY"
"24114","BOWLING","OH"
"24115","Kimbolton","OH"
"24116","East Tremont","NY"
"24117","REIDSBURG","PA"
"24118","BILLERICO","MA"
"24119","missioin","TX"
"24120"," Oakland","CA"
"24121","Greenville","WV"
"24122","Akon","OH"
"24123","WOODBURY","IA"
"24124","Standwood","WA"
"24125","15214","PA"
"24126","Ciudad Juarez","IT"
"24127","Elmira","MI"
"24128","Burnt Hill","NY"
"24129","Palma Ceia, Tampa","FL"
"24130","Milner","GA"
"24131","Woodbrigde","VA"
"24132","West Brook","CT"
"24133","CLIFTON","MD"
"24134","losangeles","CA"
"24135","Westlands","MA"
"24136","Ft, Lauderdale","FL"
"24137","Polm City","FL"
"24138","Carolina","NC"
"24139","Bedford ","MA"
"24140","Fort Lauderdale","IT"
"24141","bend/redmond","OR"
"24142","orovile","WA"
"24143","Morgantown ","VA"
"24144","Woodridge ","NJ"
"24145"," Port Huron","MI"
"24146","Keyport","WA"
"24147","BAYAMON /  00961","PR"
"24148","Sterline","VA"
"24149","Mooresville ","NC"
"24150","ALEXANDRIA","VT"
"24151","Louisville","IN"
"24152","645","VA"
"24153","kiamesha lake ","NY"
"24154","Stephen City","VA"
"24155","River Side","CA"
"24156","VERNONHILLS","IL"
"24157","Duffield","VA"
"24158","Robbins","TN"
"24159","HONDURAS","IT"
"24160","Rocky Boy Reserve","MT"
"24161","Charlotte","IL"
"24162","Symar","CA"
"24163","Ft. Lauderdale  ","FL"
"24164","North","MD"
"24165","Deerfield","NY"
"24166","IRVINGTON ","NJ"
"24167","SRINGFIELD","VA"
"24168","Westmintster","CA"
"24169","Faley","MN"
"24170","Santan Valley ","AZ"
"24171","Deli","IT"
"24172","SLEPY HOLLOW","NY"
"24173","Napakiak","AK"
"24174","WELDON SPRING","IL"
"24175","San Raphael","CA"
"24176","annondale","VA"
"24177","Edge water","NJ"
"24178","Las Angelas","CA"
"24179","evansville","IL"
"24180","Gamrills","MD"
"24181","Ubado","NM"
"24182","IN TRANSIT TO CANADA","IT"
"24183","Astoria","CA"
"24184","BETHESDA","ND"
"24185","galviston","TX"
"24186","Ronford","ME"
"24187","GREENVILLAGE","SC"
"24188","Milford ","NY"
"24189","Munfordville","KY"
"24190","Stolwe","VT"
"24191","BATIVIA","IL"
"24192","Daphine","AL"
"24193","Richfield ","CT"
"24194","Carlstadt ","NJ"
"24195","Malad City","ID"
"24196","St. Croix","WI"
"24197","Grande","NM"
"24198","Revere, Boston","MA"
"24199","HAMPTON BEACH","NE"
"24200","Peewuqaukee","WI"
"24201","Voorhees Township","NJ"
"24202","New Baden","IL"
"24203","San Claudio","PR"
"24204","MUNFORD","OH"
"24205","TRACEY ","CA"
"24206","Putnam Station","NY"
"24207","Rye","NV"
"24208","DAYTONA BEACH ","FL"
"24209","South International Falls","MN"
"24210","Republic","MD"
"24211","Elijay","GA"
"24212","Hemosa BEACH","CA"
"24213","Palmdale","NJ"
"24214","Allen Township","IL"
"24215","Lousiville","CO"
"24216","POPLAR BLUFFS","MO"
"24217","Waupan","WI"
"24218","south Hadley ","MA"
"24219","EAST WAREHAM","MA"
"24220","lake placid ","NY"
"24221","Binghampton ","NY"
"24222","vancourver","WA"
"24223","North Park ","CA"
"24224","Cassatt","SC"
"24225","Bryin","OH"
"24226","CLAYTON","ND"
"24227","ken","WA"
"24228","Gulf Port","FL"
"24229","Excelsior","MT"
"24230","Natrona Heights","PA"
"24231","west lafeyette","IN"
"24232","Alexandrea ","VA"
"24233","Santa Maria","GA"
"24234","Anthony ","NM"
"24235","AUBURN","PA"
"24236","Danton","FL"
"24237","Norwood-Young America","MN"
"24238","Cameron","OK"
"24239","LITTLE TOWN","CO"
"24240","33173","FL"
"24241","CURRIE ","NC"
"24242","Memphs","TN"
"24243","Lawrence","MI"
"24244","HARDY","AR"
"24245","Seguin ","TX"
"24246","ROYAK OAK","MI"
"24247","NEW BERGEN","NJ"
"24248","CHANING","CA"
"24249","Lyons Falls ","NY"
"24250","Hutchins","TX"
"24251","TORRANCE ","CA"
"24252","Lyndenhurst","NY"
"24253","cllermont","FL"
"24254","greenfield","MI"
"24255","Phonenix","AZ"
"24256","Calpine","CA"
"24257","wooddale","NJ"
"24258","Brookville","MA"
"24259","Barbados","IT"
"24260","Wist Jordan","UT"
"24261","FALLRIVER","MA"
"24262","Cottonwood","UT"
"24263","DISTRICT OF COLUMBIA","DC"
"24264","lewis town","MT"
"24265","Adrion Dack","NY"
"24266","South Lyons","MI"
"24267","HOWTHORNE","CA"
"24268","COSTA MEZA","CA"
"24269","Montrose","IL"
"24270","Tauton","RI"
"24271","Providence","NC"
"24272","Hampton ","NY"
"24273","Saratogo","CA"
"24274","Savern","MD"
"24275","COLUMBIA ","SC"
"24276","CHARLOTTLE","NC"
"24277","Dobbs ferry ","NY"
"24278","CORAL; GABLES","FL"
"24279","Islip Terrance","NY"
"24280","Coolidge","TX"
"24281","Frederisburg","VA"
"24282","FRA, Germany","IT"
"24283","Maple Shed ","NJ"
"24284","BERNANDSVILLE","NJ"
"24285","EVERGREEN ","IL"
"24286","Tivoli ","NY"
"24287","SAMMANISH","WA"
"24288","Carroll County","MD"
"24289","Santa Clara ","CA"
"24290","rml9643","TX"
"24291","Duluth ","GA"
"24292","Tenver","CO"
"24293","Olrando","FL"
"24294","Willmington","OH"
"24295","Dreshen","PA"
"24296","New Franken ","WI"
"24297","LUBBOCK ","TX"
"24298","Somerworth","NH"
"24299","Tarzana ","CA"
"24300","Hotsprings","CA"
"24301","Mechaniscsburg","OH"
"24302","ARIZONA","CO"
"24303","long berach","CA"
"24304","Avenel ","NJ"
"24305","Middlesbrough","MA"
"24306","Mammoth","OR"
"24307","Grand Haven ","MI"
"24308","1","SC"
"24309","Park Slope ","NY"
"24310","Rolindale","MA"
"24311","fishgill","NY"
"24312","Saskatchewan","IT"
"24313","Stanten Island","NY"
"24314","HADDON TOWNSHIP","NJ"
"24315","SOUTH PINES","NC"
"24316","seattle","VA"
"24317","Bothwell","WA"
"24318","District of Colombia","DC"
"24319","Palermo Beach","FL"
"24320","Alamo ","AL"
"24321","Blaine and Bellingham","WA"
"24322","WILLIAMSBURH","KY"
"24323","Forth Lauderdale","FL"
"24324","Cristal City","TX"
"24325","Harbor City","AR"
"24326","Whitbey Island","WA"
"24327","WEST BLOOMFEILD","MI"
"24328","Queens","IT"
"24329","stantonsburg","NC"
"24330","Brownsviile","TX"
"24331","WILMINGTON ","DE"
"24332","Charlothville","VA"
"24333","Charleston","RI"
"24334","Tik-Tok","AK"
"24335","Bronson","MO"
"24336","Port Author","TX"
"24337","Hamel","MN"
"24338","Dix Hill","NY"
"24339","Palm View","TX"
"24340","Edenplow","WA"
"24341","COLUMBUS, OH VIA ATLANTA","IT"
"24342","Rio Blanco","PR"
"24343","Kirkland","VA"
"24344","Sheppardtown","VA"
"24345","Colonia ","NJ"
"24346","Mountain Spring","CA"
"24347","Matamora","PA"
"24348","need to delete this entry","CA"
"24349","Ferndale ","WA"
"24350",":Las Vegas","NV"
"24351","Hagerstown","ME"
"24352","MT VERON","IL"
"24353","Hartsfield","GA"
"24354","seattle","VI"
"24355","ATLANTA GA","IT"
"24356","Manchister","CT"
"24357","PARTRIDGE","IL"
"24358","huntsville","AZ"
"24359","BEVERY HILL","CA"
"24360","sparta ","NJ"
"24361","iadianapolis","IN"
"24362","East Walpole","MA"
"24363","Kongress ","NY"
"24364","Scottsbluff ","NH"
"24365","Sulpher Springs","TX"
"24366","h49slm","ME"
"24367","Edna ","TX"
"24368","Billings","MN"
"24369","Winooski ","VT"
"24370","Ocean City ","NJ"
"24371","Chelmsford","ME"
"24372","thousand oaks ","CA"
"24373","Sboro","OH"
"24374","Indiana polis","IN"
"24375","Rosebury ","MA"
"24376","Augustus","GA"
"24377","Kettering","ME"
"24378","Coolidge ","AL"
"24379","Manchester","IT"
"24380"," SAN BENITO","TX"
"24381","SANFRANCISCO","CA"
"24382","MOOREHEAD","OH"
"24383","Palma Ceia","FL"
"24384"," MT PROSPECT ","IL"
"24385","silverlake","CA"
"24386","SAINT","MN"
"24387","Phoneix","AZ"
"24388","Bettendorf ","IA"
"24389","Portola Vally","CA"
"24390","Berkeley","AR"
"24391","ELICOTT CITY","MD"
"24392","sandpoint","WA"
"24393","Mt. Kisko ","NV"
"24394","Dyess","TX"
"24395","WILLISTON ","VT"
"24396","Fair fax ","VA"
"24397","Mobile","AZ"
"24398","FINLEY","OH"
"24399","Daisetta","TX"
"24400","Fesno","CA"
"24401","Gulthen","WY"
"24402","Littleton ","CO"
"24403","Lake Worth Beach","FL"
"24404","Merrysville","WA"
"24405","santa fe ","NM"
"24406","Hart Ford","CT"
"24407","Rices Landing","PA"
"24408","KINGTON","NH"
"24409","Atlanta","IN"
"24410","Panama ","FL"
"24411","Gulf Port","MS"
"24412","Lees","MT"
"24413","Salem","IA"
"24414","Rockyhill","SC"
"24415","Lamarque","TX"
"24416","Castella","CA"
"24417","chu","CA"
"24418","ST. JOHN","VI"
"24419","NEWCASTLE","SC"
"24420","LEN BURNIA","MD"
"24421","Tiner","KY"
"24422","Westland ","MI"
"24423","houston","FL"
"24424","Cedar Falls","SD"
"24425","GRENVILLE","SD"
"24426"," fort lauderdale","FL"
"24427","YAUCO","NY"
"24428","Malmo","NE"
"24429","Garfield","OK"
"24430","WEST NEW YORK ","NJ"
"24431","Santa Maria ","TX"
"24432","Coney","TX"
"24433","Pacific Palisade","CA"
"24434","Couer d'Alene","WA"
"24435","ARRAY","NM"
"24436","Charlottle","NY"
"24437","nuevo laredo","TX"
"24438","Seattl","WA"
"24439","Lee","NV"
"24440","ruston","WA"
"24441","Lysander ","NY"
"24442","rouses point","NM"
"24443","Hutchinson","AL"
"24444","North Caraolina ","NC"
"24445","Mrytle Beach","FL"
"24446","Moreno Valley ","CA"
"24447","Atlantic Beach ","FL"
"24448","EAGLE PASS","TN"
"24449","Saint Stephen","MN"
"24450","712","NY"
"24451","Hilton Hill","SC"
"24452","Aubrey ","TX"
"24453","Aginaw","TX"
"24454","Lawrence","TX"
"24455","Lafayatte","CO"
"24456","Elkheart Lake","WI"
"24457","Butler","MD"
"24458","Gulf Stream","FL"
"24459","HERSLEY","PA"
"24460","Marydel","MD"
"24461","Montgomery county","ME"
"24462","Los Angeles ","NV"
"24463","LEBANON, NH 03766","NH"
"24464","New Carlton","MD"
"24465","minneapollis","MN"
"24466","Medina ","OH"
"24467","North Tazewell","VA"
"24468","Union Lake","MI"
"24469","Brownstown Township ","MI"
"24470","Ford","NJ"
"24471","Chenney","PA"
"24472","BRIDGEPORT ","NY"
"24473","Jefferson ","NC"
"24474","wenatchee ","WA"
"24475","Cherry hill ","NJ"
"24476","PUGET SOUND","WA"
"24477","plymoth","MI"
"24478","Niagra Falls","NY"
"24479","Hillman","WI"
"24480","South Lake City","UT"
"24481","NORTH IRVING","TX"
"24482","Halsted","MN"
"24483","HUMMELS TOWN","PA"
"24484","Mankato ","MN"
"24485","DUTCH CITY","KS"
"24486","BWI","MA"
"24487","Sinaloa, Mexico","IT"
"24488","Colorado spring","CO"
"24489","Somers ","NY"
"24490","PATERSON ","NJ"
"24491","golfport","FL"
"24492","Dc","WA"
"24493","Plant City ","FL"
"24494","Dallas","NE"
"24495","WINSOR, ONT","IT"
"24496","Old forge ","PA"
"24497","Jamesville Colony","SD"
"24498","Ft Laure dale","FL"
"24499","Imlay","MI"
"24500","Spokane","HI"
"24501","Wyatt","IN"
"24502","Weston ","FL"
"24503","Great falls","MI"
"24504","Rocherster","MN"
"24505","rochester hills","NY"
"24506","nighthawk","WA"
"24507","ELKGROVE","IL"
"24508","Hopwood","PA"
"24509","ca","CA"
"24510","Camden","MO"
"24511","Fleetwood ","NY"
"24512","Evanston ","IL"
"24513","Hackensack ","NY"
"24514","cincinathi","OH"
"24515","Lavean","AZ"
"24516","Lincolns","NH"
"24517","Lond Island","NY"
"24518","San Antonio","CA"
"24519","NEFOUNDLAND","NJ"
"24520","YAKIMA ","WA"
"24521","Shreaveport","LA"
"24522","Windthrip","WA"
"24523","Newbedford","MA"
"24524","lakes","FL"
"24525","MACON","VA"
"24526","Seattel","WA"
"24527","san autoran","TX"
"24528","Seymour ","CT"
"24529","tucsan","AZ"
"24530","Christianburg ","VA"
"24531","Guilford ","CT"
"24532","Rio De Janero","IT"
"24533","San Francisco ","FL"
"24534","Bentontlarbor","MI"
"24535","CHAPPAL","TX"
"24536","AUGUSTINE ","FL"
"24537","Wynwood ","PA"
"24538","Rainelle","WV"
"24539","OAK BROOK ","IL"
"24540","BALDWIN","IL"
"24541","SANA ANITA","CA"
"24542","PENSCOLA","FL"
"24543","MILLRIFT","PA"
"24544","LAKE WASHINGTON","WA"
"24545","MORRIS PLAINS","IL"
"24546","Pitsberg","PA"
"24547","Leominster - 01453","MA"
"24548","montlake terrace","WA"
"24549","Woodland","NJ"
"24550","san prairie","WI"
"24551","Chario","MT"
"24552","Bolton Hill","MD"
"24553","Hamburg, Germany","IT"
"24554","Cory","WY"
"24555","BYRSON CITY","NC"
"24556","New Richland","WI"
"24557","Axson","GA"
"24558","Sewickley ","PA"
"24559","Jacksonvile","FL"
"24560","Burlington - 01731","MA"
"24561","wachula","FL"
"24562"," Fort Wayne","IN"
"24563","HOOLYWOOD","FL"
"24564","North Shores","CA"
"24565","Laytonsville","MD"
"24566","SUNNY SIDE","NY"
"24567","MASON","CT"
"24568","Turbotville ","PA"
"24569","Hompkinton","MA"
"24570","Concord - 03301","NH"
"24571","CEDAR GROVE","WV"
"24572","Palm Spings","CA"
"24573","JACKSON HEIGHTS","NE"
"24574","Ancorage","AK"
"24575","Williamsburg ","PA"
"24576","Pauling","NY"
"24577","INDIANA","NJ"
"24578","Detroit","OH"
"24579","BOSTON","PR"
"24580","Louson","OH"
"24581","Tompson Falls","MT"
"24582","LAKE PLACIDO","FL"
"24583","Colon","NE"
"24584","Naples","GA"
"24585","ANN ARBOR ","MI"
"24586","WILLOW LAKE","MI"
"24587","Hannaford","CT"
"24588","DOBBS FERRY ","NY"
"24589","Libburn","GA"
"24590","Colbert","GA"
"24591","West Hartford  ","CT"
"24592","Seline","MI"
"24593","Sharon Hill ","PA"
"24594","Newark ","NY"
"24595","Nixon","NV"
"24596","MIami ","FL"
"24597","Alcade","NM"
"24598","Anniston","AR"
"24599","RAY","NJ"
"24600","CROWFORDVILLE","FL"
"24601","CHARLOTTE","MD"
"24602","San Diego, CA 93442","CA"
"24603","Jonesville","MD"
"24604","CHARLOTTE","PA"
"24605","potomoc","MD"
"24606","Berlin ","NJ"
"24607","Honolulul","HI"
"24608","GEORGETOWN ","KY"
"24609","CHARLOTTE","IT"
"24610","BYRAM TOWNSHIP","NJ"
"24611","Rochester hill ","MI"
"24612","louville","KY"
"24613","Nashville, 37082","TN"
"24614","bassic","NJ"
"24615","Norfok","VA"
"24616","ann arbor","MN"
"24617","Aperville","IL"
"24618","brwosnville","TX"
"24619","WEST VALLEY","CA"
"24620","Shorter","AL"
"24621","bridgeport ","MI"
"24622","Jersey City","NH"
"24623","Tacna ","AZ"
"24624","Frankenmuth ","MI"
"24625","MOUNT VIEW","HI"
"24626","diamond bar ","CA"
"24627","FT WASHINGTON","MD"
"24628","Cannonball","OK"
"24629","Woodstack","NY"
"24630","RIPLEY","PA"
"24631","Kronenwatter","WI"
"24632","E","TX"
"24633","JAMESTOWN","MD"
"24634","Attleboro  ","MA"
"24635","Genel","OH"
"24636","South field","MI"
"24637","EMERADO","ND"
"24638","MATUCHEN","NJ"
"24639","LOUISVILLE ","KY"
"24640","Hart","CT"
"24641","Coppers Cove","TX"
"24642","BURNSWICK","GA"
"24643","UP state","NY"
"24644","Brooksfield","NJ"
"24645","Johnscreek","GA"
"24646","Hawkinsville","KY"
"24647","SAULT STE MARIE","IT"
"24648","Power Springs","GA"
"24649","Sabana","PR"
"24650","Big Cove Tannery","PA"
"24651","Wilkesbarre","PA"
"24652","Huddleston","VA"
"24653","Camino Islands","WA"
"24654","Royal","WA"
"24655","lake city","UT"
"24656","Brynmawr","PA"
"24657","Greenacres ","FL"
"24658","MILFORD","NE"
"24659","Bridgetown ","NJ"
"24660","Lowell","AZ"
"24661","Wilkes-barre ","PA"
"24662","SANTA ANA","SC"
"24663","RANCHO CAYUMACA","CA"
"24664","Wellmington","OH"
"24665","Puerto Penasco","IT"
"24666","Ralleigh","NC"
"24667","LAS VEGUS","NV"
"24668","Jhonston","RI"
"24669","NEW HARTFORD ","CT"
"24670","Malboro","MA"
"24671","Centerline","MI"
"24672","Rockport ","ME"
"24673","Green Creek ","AZ"
"24674","Pleasanton ","CA"
"24675","CA","CA"
"24676","Benson","VT"
"24677","LEABURG","OR"
"24678","Chamberberrie","PA"
"24679","HOUSTON TEXAS","IT"
"24680","ERIE ","CO"
"24681","hood river","WA"
"24682","Ponciana","FL"
"24683","New Brunswick","IT"
"24684","Clair, NB","IT"
"24685","Sedillo","NM"
"24686","New Oelenes","LA"
"24687","Arlita","CA"
"24688","Huntsville","IT"
"24689","Ridge Field","CT"
"24690","Weston","ID"
"24691","Lone Tree","IA"
"24692","Skokie ","FL"
"24693","Farmingville","NJ"
"24694","Wayne ","PA"
"24695","Woodland","NC"
"24696","Itaca","NY"
"24697","mineapolis ","MN"
"24698","Oaklanc","CA"
"24699","Staten Island  ","NY"
"24700","Blackburg","VA"
"24701","Millville ","NJ"
"24702","White Sulpher Springs","MT"
"24703","Patuxent River","MA"
"24704","Onondaga","NM"
"24705","MODESTO","IL"
"24706","Gross Ile","MI"
"24707","Bend ","OR"
"24708","Rendmond","WA"
"24709","SCHENEETADY","NY"
"24710","Bellingham","NC"
"24711","Cortlandt Manor ","NY"
"24712","Bovey","MN"
"24713","palacio","TX"
"24714","Unknown","RI"
"24715","Miami  Beach","FL"
"24716","Snellville ","GA"
"24717","craigsville","WV"
"24718","Ashford","MO"
"24719","Pipersville  ","PA"
"24720","johonson","OH"
"24721","Shirley ","NC"
"24722","Cordoba ","NJ"
"24723","tri city","TN"
"24724","Hoffman ","NJ"
"24725","Sacramento","TX"
"24726","WINBERLY","TX"
"24727","Milwake","WI"
"24728","Oakley","ID"
"24729","Camden","OH"
"24730","WHITFIELD","NY"
"24731","DENVER","CT"
"24732","Temple Hill","MD"
"24733","Salt Lake City ","CT"
"24734","Pittaburg","PA"
"24735","DONGLASVILLE","GA"
"24736","Morgan ","LA"
"24737","Eastover","NC"
"24738","BLAINE/BELLINGHAM","WA"
"24739","Chestertown ","MD"
"24740","Palo Alta","CA"
"24741","Raymondville ","TX"
"24742","Tempr","AZ"
"24743","Tuba","AZ"
"24744","ronkonoma","NY"
"24745","Van Buren","LA"
"24746","UNIVERSAL CITY ","CA"
"24747","Hunlock Creek","PA"
"24748","Arvada ","CO"
"24749","Nortfork","VA"
"24750","Las Vegas","HI"
"24751","San Elizardo","TX"
"24752","Billing ","MT"
"24753","Villa Grande","CA"
"24754","Shreveport","IN"
"24755","Mcallen ","ME"
"24756","Broadway","NJ"
"24757","Santiago ","CA"
"24758","Boston, 02126","MA"
"24759","Raleigh Durham ","NC"
"24760","Belmont - 02478","MA"
"24761","Addison","MI"
"24762","Toguerville","UT"
"24763","Scotland County","NC"
"24764","Hillman","MN"
"24765","LaCross","WI"
"24766","MADDISON","WI"
"24767","Yuma City","CA"
"24768","DesPlaines","IL"
"24769","Belleville","OH"
"24770","Shipshewana","MI"
"24771","Greentop","MO"
"24772","chamhersburg","PA"
"24773","Richmound","VA"
"24774","brownsvill","TX"
"24775","Fresh Medows","NY"
"24776","Smithfield","KY"
"24777","Baltimore ","VA"
"24778","North","LA"
"24779","SHADY VALLEY","TN"
"24780","Alabama","FL"
"24781","Jefferson","NJ"
"24782","00721","PR"
"24783","Orlando FL","NY"
"24784","Fort  Worth","TX"
"24785","Cliffside Park","NY"
"24786","For Myers","FL"
"24787","SAN DIEGO.","CA"
"24788","Swan Lake ","NY"
"24789","NEW TOWN SQUARE","PA"
"24790","FRESERICK","MD"
"24791","Billerica ","MA"
"24792","fort laurdells","FL"
"24793","Miaimi","FL"
"24794","Stevensburg","VA"
"24795","Needmore","PA"
"24796","Maiden","MA"
"24797","BENITA","FL"
"24798","ALTON","GA"
"24799","NEW SMYRNA BEACH ","FL"
"24800","BEND","TX"
"24801","houstin","TX"
"24802","foster","OK"
"24803","haver hill ","MA"
"24804","NTC7650","TX"
"24805","Agusta","GA"
"24806","charolotte","NC"
"24807","Lyndhurst ","OH"
"24808","Losantville","IN"
"24809","Creelman","MA"
"24810","Port Saint Lucy","FL"
"24811","Golden Beach","FL"
"24812","Longwood - 02446","MA"
"24813","Belfort","CA"
"24814","MORRISTOWN","MN"
"24815","NA","SD"
"24816","whitehall","AR"
"24817","LAVONIA","MI"
"24818","Vanderbilt 03054","NH"
"24819","long beach","FL"
"24820","ypslanti","MI"
"24821","Hyattsville ","MD"
"24822","battleground","WA"
"24823","Half Moon Bay ","CA"
"24824","NEW ZELAND","IT"
"24825","HOMELAND ","CA"
"24826","N Chelmsford","MA"
"24827","Wilmar","MN"
"24828","Paden","OK"
"24829","FRANFLIN","TN"
"24830","Eldorado","OH"
"24831","Belair ","MD"
"24832","Marine on Saint Croix","MN"
"24833","Laxington park","MD"
"24834","LAS VEGAS VALLEY","NV"
"24835","lebenon","TN"
"24836","Teton Village","WY"
"24837","oldbridge","NJ"
"24838","Water Town","WI"
"24839","Village Mills","TX"
"24840","Murfreeboro","TN"
"24841","Bryans","MD"
"24842","Potomoc","MD"
"24843","Boston Hilton Hotel - 02128","MA"
"24844","Youngs Town","OH"
"24845","santiago","IT"
"24846","Rolla","MI"
"24847","synthia","KY"
"24848","WRIGHT","MN"
"24849","Austine","TX"
"24850","BEEVILLE ","TX"
"24851","Parkersbury","WV"
"24852","Holand","OH"
"24853","ACTION","CA"
"24854","BERKELEY HILLS","NJ"
"24855","Duram","NC"
"24856","Ferdinand ","IN"
"24857","Manhatthan ","NY"
"24858","Philadeliphia","PA"
"24859","Ontario 6","CA"
"24860","'El Paso","TX"
"24861","baton rouge","TX"
"24862","STARVILLE","MS"
"24863","Carson  city","CA"
"24864","Scotia","CA"
"24865","Willimantic","ME"
"24866","Monrovia ","CA"
"24867","Soproland","ME"
"24868","VAN NUY","CA"
"24869","Salinas ","CA"
"24870","west longbranch","NJ"
"24871","Porter","NY"
"24872","DULLES","DC"
"24873","MEZQUITE","NM"
"24874","ARGYLE","MS"
"24875","Windmere","FL"
"24876","East Hartfort","CT"
"24877","Greshaw","OR"
"24878","Laverne","CA"
"24879","Victor","MI"
"24880","RUIDOSO","NJ"
"24881","Sebree","KY"
"24882","NEW FRANKLIN","OH"
"24883","Bay Port","NY"
"24884","Copper Falls","ID"
"24885","GOOD YEAR","AZ"
"24886","Guanica ","PR"
"24887","NEWAR","NJ"
"24888","pitsburg","OK"
"24889","ALTA","CA"
"24890","Knoixville","TN"
"24891","sun tan valley","AZ"
"24892","CLEAR SPRING","FL"
"24893","Pulsbo","WA"
"24894","Mcalen","TX"
"24895","GAMALIEL","KY"
"24896","dallas fort worth","TX"
"24897","Lubbock ","TX"
